nukes_used,avg_yield_kt,target_city_population,urbanization_level,soot_emission_Tg,total_targeted_population,human_lives_lost_millions,gdp_impact_pct,expected_global_temp_drop_C,estimated_famine_risk_millions
43,977.1817512,7107108.542,0.522031314,8.510334422,159535728,105.4193429,44.50906429,1.316618929,107.0847454
1,743.6536982,8999613.124,0.812400177,8.344014689,7311287.297,2.135911095,5,0.909707017,77.09745769
49,263.4170499,7676687.392,0.458440546,6.964680266,172445933.1,124.7529988,31.6753815,0.500242669,227.0336469
47,271.6096838,2501401.647,0.514373053,9.171637038,60472719.33,46.92237587,60.19622975,1.259783241,187.1228781
38,651.1035024,19808099.48,0.705480707,0.571579208,531020816.9,277.5330147,53.1335342,0.031182079,2.503712009
24,130.8356223,16533921.3,0.825026547,2.386538695,327382176.1,73.01243499,34.32831499,0.343843857,17.6340484
47,949.0847397,10864314.11,0.915141122,3.689199074,467291888.2,350.1738655,60.59203528,0.664546973,216.6214839
31,236.440706,9579653.438,0.846342059,1.670029853,251337572.1,68.78091785,40.97067519,0.149137931,48.86341791
41,999.641091,13020169.04,0.409211672,8.166793847,218448210.9,126.6722314,22.78471951,1.452447935,245.7864521
46,503.2977884,6595979.856,0.810358796,7.596212908,245875073.4,108.3188716,58.96698999,0.659016617,116.0067664
26,774.8585392,1100629.12,0.894794622,7.755199101,25605762.46,20.36221931,20.88875084,0.623278937,126.0181569
49,17.15133309,8145904.591,0.715320086,2.98380538,285519529.6,214.2249611,31.25323029,0.469375589,98.26040327
5,890.4152087,19681153.79,0.979359215,7.65059446,96374596.59,64.63866119,5.109484564,0.457707341,182.9236874
20,280.9520141,3728701.437,0.402587453,1.318268203,30022568.32,9.594199836,21.40774438,0.073948581,34.96451554
41,672.9176934,10601335.31,0.89119477,1.1573248,387362038.2,239.9769002,40.3772026,0.13702439,43.12078664
11,809.2599516,269575.7868,0.600891839,5.882167932,1781844.794,0.968053977,12.68062706,0.324189695,73.40120853
33,176.6855245,2528427.152,0.790269869,0.581819722,65938613.21,18.54246935,40.06923133,0.072437622,13.23124782
38,450.8718391,11785114.84,0.816089137,9.392640877,365472759.4,247.3551293,24.21030075,1.384608732,586.0634751
27,501.4284015,6018537.197,0.58374941,3.355579415,94859573.5,23.8926415,30.15694916,0.282645969,25.58969006
34,322.4376734,18123121.28,0.9972547,4.822622809,614494507.7,300.4668013,18.85136569,0.891370011,218.3268029
15,489.5294923,8182778.343,0.461950017,8.150969438,56700518.9,25.85192482,14.23147114,0.652418213,227.9451676
32,327.7824728,4239868.583,0.494217451,4.060523358,67053345.41,45.84560907,19.20158658,0.347679997,56.58485159
21,370.3365289,10957276.21,0.935315023,4.363388754,215218606.1,98.25599941,19.94192775,0.815775217,90.18682082
46,674.291211,15919975.34,0.471507926,3.544645305,345294149.4,212.9037207,31.07038718,0.542796072,186.3453909
5,638.1043693,486451.9543,0.628771759,3.582062086,1529336.255,0.744720133,6.172151376,0.463144317,148.1105009
6,243.7817399,10159850.36,0.839885327,4.732757607,51198655.46,28.11894007,8.397484131,0.471018632,154.815052
38,899.0206415,15491188.48,0.874895117,9.464692668,515020275.7,177.4886558,25.44252073,1.565100116,767.2067195
22,864.8467175,2161414.227,0.972801506,9.366579394,46257794.34,14.87058374,27.20643789,1.29493747,252.9650669
18,516.4470571,18065690.53,0.873744301,5.497100447,284126294.5,177.84828,11.63079207,0.556796607,274.8454041
14,441.7519816,5363896.458,0.90671943,4.614002,68089687.99,18.61559994,13.07206328,0.802356251,57.03599789
10,386.2031432,3495011.793,0.969625603,8.10079541,33888529.19,10.35600917,11.25534656,1.370554152,93.45246795
46,711.6588999,11826195.85,0.732212615,6.841198654,398327330.5,304.5482667,47.7354051,1.307549507,570.6069159
13,676.5910664,3583119.802,0.606060076,8.827477681,28230616.17,9.937104298,7.242973753,1.758710631,342.7472655
31,208.2378978,13626060.26,0.856967887,7.333057229,361989977.9,142.615887,26.74202233,0.379337309,79.95159566
30,676.3861608,9853031.432,0.498124952,9.528208786,147241224.2,85.38762846,29.10483816,0.933937357,68.20318361
3,263.6447262,2288123.639,0.440939002,8.873832832,3026768.862,1.405064135,5,0.700119338,35.75467598
30,33.27996148,18258553.68,0.871198519,8.566966864,477204747.7,255.4955505,34.96495671,0.702842117,235.320241
6,703.7205474,13496787.66,0.970402815,3.976326485,78583924.41,22.53437715,8.329038782,0.714634846,203.8228153
29,650.1216984,10965261.23,0.665468167,3.923502133,211613936.4,127.6972884,33.86218557,0.76994609,290.6387012
8,419.6471234,7549378.245,0.496680072,7.437908114,29997005.85,8.817620207,8.719699549,1.42071637,216.4776312
44,532.8007651,2783712.103,0.698212586,0.929115162,85519404.3,55.47090601,28.55888611,0.143521026,61.90940844
45,947.9616538,14179615.58,0.635990711,3.289923101,405814671,208.6578805,38.19815168,0.438361189,73.64187662
43,601.2721782,16291750.82,0.623484364,9.329015995,436779031.5,301.2534023,45.07635238,1.359240242,341.9311974
44,663.0156763,2603795.114,0.776848504,4.556002135,89001190.91,27.02163724,63.09802907,0.81257117,175.2485207
33,77.95265113,9941895.728,0.504841429,2.771992667,165629667.9,70.64501707,26.5578043,0.141524887,61.53971393
17,178.5045438,9748439.121,0.628288929,4.816876798,104122218.4,73.72885904,14.24528295,0.550271863,230.8148832
48,311.4379923,7063242.994,0.921206103,2.957037147,312321722.7,212.1374667,52.29885424,0.37254454,92.675921
11,546.2886283,15807903.72,0.837799059,7.705782832,145682315.4,113.5524281,15.39670096,1.452687881,306.2990747
13,779.9420325,2080642.698,0.43335308,8.52099036,11721487.98,3.905321686,13.56159753,0.645988198,260.6281726
11,331.4222646,4179882.575,0.708342278,7.848316648,32568662.97,17.04698599,7.418528356,1.268707181,185.5302727
31,366.036694,131895.1015,0.454777191,1.575565862,1859469.395,0.391847557,17.83984005,0.297155035,140.6798704
28,267.3086219,7522409.223,0.974497857,3.42696594,205256006.8,159.9233183,38.89180112,0.564086136,108.9170481
44,265.7901894,5894445.541,0.546784385,2.218313098,141811594.2,43.26335582,51.47748097,0.114339163,29.5592869
6,949.6308882,17353180.28,0.959572615,0.523711276,99909819.51,74.2154681,5,0.077989439,32.2670544
41,640.9253219,14941623.86,0.900405045,7.417836704,551594053.6,334.817528,50.20452883,0.604032172,246.3352826
16,168.5627249,1780996.712,0.730818661,4.340759856,20825370.11,15.87120383,19.5132245,0.611043906,221.1428282
4,726.4148494,14845022.71,0.601782744,2.838568578,35733913.99,12.46890277,5.08849798,0.385120539,39.32638643
35,726.1908262,13540464.41,0.914768008,3.144522331,433523428,176.4867685,48.72609457,0.608644201,96.76215745
48,671.4731431,5706313.045,0.491670221,1.436662991,134669961.3,40.21798,31.29754856,0.112840178,41.87449206
26,147.6996384,407669.4166,0.507984468,8.284930271,5384333.028,2.441580497,37.87534994,0.47701486,208.3274311
12,416.8716112,2391731.788,0.534833606,1.52485241,15350142.45,11.79657969,17.98226881,0.216058606,27.15718553
11,120.1549855,5073827.584,0.758618139,3.449331245,42340074.02,22.97786925,5.65935198,0.35041928,173.5037134
37,819.3711965,16350785.09,0.588595135,0.17314055,356087724.4,160.1240226,21.87823448,0.028140909,9.273657867
25,660.344561,9359725.236,0.993508864,4.420474149,232474249.6,91.80868387,23.34880534,0.879595796,369.0343723
18,514.5958777,18376070.98,0.517067821,3.612525641,171030149.7,94.21316905,9.6195194,0.398117505,160.6332227
19,352.8702444,15804054.34,0.883366059,7.219109869,265254538.7,168.1529237,23.4630511,0.525387411,51.62110134
23,196.4857324,5813452.779,0.457501731,7.181604954,61172288.33,27.16496651,26.4667928,0.955993943,195.1972222
38,119.850875,16922706.92,0.612067937,0.482449196,393598160,133.248453,48.48255993,0.049174351,12.60279076
18,969.7019984,2422824.324,0.5462575,1.247052823,23822747.25,13.12639472,26.97150109,0.211003867,35.24362623
26,211.6539123,818738.657,0.986101569,9.055797466,20991346.34,8.802460461,37.26882721,1.178623199,420.8588864
6,73.97650732,12209908.61,0.415438348,7.938803475,30434785.55,24.24418765,5,1.478426031,447.4413553
4,962.2417706,6900686.394,0.833001715,3.955900433,22993134.42,10.6832259,5,0.695153581,341.6142535
44,555.7174652,6655571.165,0.548633275,1.747107389,160664583.5,74.01709596,56.14255397,0.326914391,43.22539778
29,799.706884,13775442.9,0.886749198,2.68173474,354245525.3,249.2755596,25.75639584,0.254384407,76.95698
34,58.10935949,17017066.17,0.58673464,6.614464167,339473074.5,119.0231265,40.75357593,1.226418131,558.0928565
17,573.4416696,6511292.556,0.512370547,9.460380563,56715306.99,13.58854706,24.11658421,1.702532253,115.4399146
43,407.2368147,6567775.058,0.815823911,6.195807022,230400361.1,164.1121701,38.95273952,0.892515281,244.5176066
43,775.3849678,10723635.68,0.554545921,0.361811458,255710182.5,141.5162064,45.60231772,0.067501679,9.84513066
16,52.84926095,13098353.68,0.691328122,6.542109458,144884164,51.59239058,21.46337493,0.380329219,183.0175654
2,410.66521,4137825.332,0.478920053,9.453041265,3963375.057,1.60776344,5,1.586640393,554.4261904
34,802.0873182,18262315.14,0.834758807,3.65054602,518317365.4,236.0366646,26.83047377,0.262206733,45.3143539
8,529.8568057,13122888.82,0.644101723,9.342201222,67619802.42,41.12870446,6.065352224,0.944833082,468.0960478
13,556.7881599,12540720.05,0.484347856,6.73913627,78962921.22,37.97399888,7.434489613,1.074471573,159.2627887
42,110.7072117,18093493.16,0.844957028,1.979371278,642105416.7,280.9158126,34.87522241,0.161224915,32.07638179
8,145.3455978,18154575.1,0.462017315,1.538525312,67101824.39,44.84280058,9.486873786,0.13028342,46.0966615
30,681.8446113,2797447.4,0.744892254,1.845366027,62513906.95,15.19770084,16.76524666,0.150963974,46.10100709
32,679.920923,2987002.529,0.764491102,7.022323288,73073179.35,43.22440302,24.77731791,0.831694221,350.1558765
36,979.4168433,15262779.11,0.9582103,5.936260734,526498277.5,247.114072,22.01765855,0.368925268,129.5618147
47,716.2736932,19141910.92,0.490588299,4.609881353,441367483.4,176.9495667,42.51046769,0.843508211,261.6405316
30,500.8448435,13363622.2,0.792007816,2.707211811,317522797,240.2204158,17.80170307,0.431688472,86.76228145
1,859.4679062,8285208.272,0.628461149,9.081588959,5206931.509,3.471761178,5,1.15360271,211.2500247
43,117.905891,13701115.48,0.640488608,2.216060603,377342560.6,125.1099067,61.40504725,0.138795209,13.05808136
39,457.5563836,4653350.369,0.701095109,2.907701557,127235206.2,75.24713788,27.0009693,0.199611303,46.17536704
17,297.8024743,19959529.37,0.540270767,0.643689652,183320354.2,127.1091813,12.75981943,0.041691872,16.89038536
20,118.0682398,8678595.835,0.676709943,2.825720508,117457841.9,93.21498256,13.20309871,0.147537688,26.26583702
24,767.0495534,18640551.45,0.812107701,9.236686999,363315249.2,224.9121203,16.49833063,1.386091202,618.8981894
22,518.13015,8672881.252,0.674267824,1.95727983,128652584.9,79.04602249,17.85446509,0.247639865,101.6835311
29,563.4171891,18569981.64,0.425505056,2.119232459,229147011.5,130.149819,22.65395527,0.227414006,113.4645139
22,420.0863601,6780140.285,0.554695749,6.039776225,82740129.8,18.53391871,19.47374716,0.616842578,232.3092997
44,468.4321731,15234805.39,0.610876128,5.712839556,409489472.7,225.6425728,45.09748378,0.681016117,49.13850948
9,129.2771263,19024940.05,0.612832682,1.841989681,104931945.3,71.67151903,11.04780761,0.223330424,70.80456574
37,677.8240569,12955015.5,0.448604136,1.627222202,215031920.5,94.02293657,51.22608181,0.115307532,21.42404984
10,440.9606492,13583547.99,0.669742331,1.258071937,90974770.96,50.23513584,9.593794042,0.163209937,77.82474979
36,819.5160595,2147436.282,0.815169411,8.624746267,63018877.32,47.63552374,50.72304269,0.493371033,182.7599131
37,208.3428921,9536976.949,0.429203211,6.578908688,151452141.7,45.9233886,43.6509724,1.255235768,504.9060813
28,216.979267,17746432.58,0.850554503,9.539112151,422640628.2,155.6523982,34.40944607,1.498906554,453.5815673
28,651.073178,4894105.741,0.973063122,1.741751843,133343666.7,35.49481913,28.62281951,0.089558727,43.44843657
42,848.313372,15788423.97,0.405602894,4.659975896,268960878.9,134.5199128,42.97523947,0.434891075,55.13806852
43,480.114871,13546626.73,0.51621539,7.456159307,300698019.3,211.6281493,44.37484229,1.471907266,331.4465246
21,731.0495607,4537420.698,0.726092669,2.21412838,69186346.05,31.90391397,20.83153346,0.126799862,34.87272553
24,999.3399727,5727544.985,0.530829692,6.878299758,72968422.56,17.65134706,23.01308427,0.495298193,148.1082206
42,990.4116551,8608461.912,0.858775619,4.790653232,310494962.7,111.1952724,53.53151242,0.582386403,232.5851867
40,748.1717902,2590071.389,0.587280589,4.365205136,60843946.03,44.64874212,35.5072762,0.449692091,169.9066308
2,743.4926923,18276088.81,0.576175169,6.485476681,21060457.14,11.257119,5,1.282727918,95.73555923
8,258.9046039,14813216.34,0.400554325,4.730175105,47467983.04,35.5270672,5.08455422,0.619363418,232.6836382
48,836.0365371,7362785.59,0.562075713,8.218128692,198645262.1,139.1833531,66.21982092,1.571137137,264.0365565
27,414.0255951,6063343.357,0.530602313,9.312161538,86865048.28,38.96548624,36.79785029,0.991960329,235.3327144
22,962.5640012,13822619.52,0.60594458,5.929701441,184266310.4,106.8977513,16.36013935,0.538498396,136.0156064
37,95.20627338,8541996.347,0.488593992,3.075885561,154422019.4,92.44552645,22.87357997,0.286866524,103.8762734
27,444.3027633,4663797.781,0.7567892,7.794499622,95296818.35,61.75981545,39.43239078,1.134020287,404.3781453
29,562.5028804,8659999.984,0.543244926,1.787848483,136430530.5,54.54218437,28.47848994,0.251375256,55.38239642
3,414.078864,17438809.97,0.899050519,1.0404092,47035113.44,17.5626135,5,0.13841622,57.5750114
44,222.4205026,1465272.067,0.570734768,5.235441999,36796395.39,22.47351853,31.47355121,0.410252076,42.94024968
13,599.0936615,7430329.121,0.52652176,6.502684754,50858989.53,35.15640564,15.64886363,0.582100058,90.06474717
45,759.5791459,19250554.52,0.434050817,8.366479909,376007351.4,168.6573725,26.15923382,0.781157306,188.3472635
10,650.1660171,395153.6648,0.843944014,9.556602811,3334875.701,1.309409352,9.330641176,1.719569075,255.3287502
36,245.9321161,17823742.32,0.704924905,8.74604705,452318395,314.5069246,33.39298844,1.50956777,705.5915105
9,735.6338252,7559190.602,0.468269798,9.888125778,31857665.93,19.50231767,10.67110339,0.798505685,373.3089336
27,268.044339,3871412.271,0.53280087,4.809429993,55692679.26,22.61846848,18.88390203,0.346105284,43.87679625
34,187.5743275,398096.9747,0.999231443,3.233722421,13524894.5,7.003185171,50.44820433,0.211230023,49.84123799
1,695.3079952,1503403.748,0.883617236,4.651092159,1328433.464,1.031551827,5,0.279743175,138.864686
32,845.1454374,3519682.948,0.609921691,6.476891952,68695391.27,44.64670124,35.14772289,1.280436397,75.21056503
25,489.316356,605643.8438,0.725532898,5.121840434,10985363.33,3.658113743,20.70255658,0.879389548,61.10176131
29,538.4209162,6783412.375,0.649610295,6.377786236,127790661,48.17946731,18.35352222,0.335083855,143.8574579
7,313.2063569,993372.9761,0.421833739,8.878553979,2933267.659,1.053431436,7.272184799,0.452751496,100.5014679
49,502.1987449,13875099.63,0.867206206,1.741537476,589596052.6,418.0291312,32.80616442,0.267305014,101.2647037
3,145.003253,16396251.56,0.830191668,1.290613753,40836094.29,23.88305254,5,0.124790668,40.9554126
20,956.4933672,17760532.08,0.645281389,5.035336248,229210816.1,175.1167044,10.6486175,0.326505452,118.3399268
20,803.3552439,11027650.8,0.907538282,9.819504364,200160305.3,50.95290792,20.20789184,1.174436531,163.0454986
30,672.9534649,18935539.87,0.720843457,0.684530662,409486800.6,94.67428093,21.56948569,0.036160805,10.7104902
35,545.1214561,212344.4661,0.439125064,9.866917319,3263602.202,1.976832701,50.74980903,1.12218492,382.4880529
35,795.2865992,2766964.611,0.555643774,9.680295486,53810633.08,19.3704476,42.3686159,0.828988332,247.4314437
49,502.335881,5934003.017,0.677063702,2.99673519,196867204.4,119.5974132,61.50881245,0.268901568,127.758196
39,310.4742995,15801586.39,0.462069543,8.920937584,284755840.5,180.5585825,47.00865517,0.829064253,47.52944253
27,172.9686216,17719243.89,0.742648716,0.176809978,355297690.4,135.9684063,31.47917725,0.01700125,2.492581714
26,652.871805,12400875.58,0.472340897,4.595205346,152293458.1,117.509764,16.58924813,0.243575066,20.24886659
14,930.4843589,7726403.254,0.520304911,4.081022563,56281197.83,37.41824663,20.96399711,0.553104155,267.4566601
17,166.3142752,13350327.51,0.936390197,9.036314267,212518968.7,89.34575038,19.67538493,1.194451713,185.4824267
18,192.3177744,3699897.503,0.999887433,4.775732142,66590658.29,29.78408343,25.15282274,0.704998687,270.1160742
45,442.1019429,9211693.638,0.730152006,4.23759366,302667146.7,190.5358909,45.17127047,0.313528412,36.22715356
29,809.7958577,10200127.56,0.771789166,6.431986643,228298090.3,87.3062235,22.79316187,1.281397295,94.16064611
20,304.513888,2186937.298,0.878458688,3.820411967,38422681.4,14.49400012,18.74458708,0.268855994,36.54919914
27,265.1042308,774065.9384,0.817683698,5.411939721,17089409.67,9.825483002,24.27730473,0.929410615,161.9863637
18,625.6667971,15027099.4,0.509479927,9.560109094,137808099,38.70706588,9.287268763,0.794005846,203.4435593
4,542.5805601,10740656.55,0.647002915,2.105911357,27796944.37,22.1265239,5,0.243981396,14.63925528
1,74.31705898,6711550.167,0.721069911,4.643236707,4839496.884,1.801949851,5,0.457964046,150.1086628
1,95.26762765,8800849.77,0.615827195,0.25223561,5419802.63,2.328502649,5,0.024254075,8.375279313
26,648.3677855,19158297.92,0.505663702,8.438147108,251879052.1,84.26840783,19.39452759,1.03769672,187.7371195
45,473.1467452,7759784.061,0.841668006,1.010971875,293902289.1,172.2554326,52.39963384,0.086887166,14.69999869
20,971.4125337,2159236.61,0.519307843,1.038147215,22426170.14,5.299151005,16.4378959,0.137064933,18.59661381
23,683.3534396,9325683.373,0.556291557,8.840109843,119319375.3,90.28720466,32.97854607,0.774414211,113.7147471
10,24.92255706,12996162.63,0.571911769,4.152030682,74326583.62,28.4218334,6.125958554,0.813538947,278.7610962
11,488.8034981,341051.0104,0.497067538,6.904224928,1864779.248,1.410565937,15.70895609,0.59315274,191.3491511
41,423.231216,6713577.144,0.909730974,8.592679065,250409512,88.17507842,57.9723364,1.415156914,653.3673894
41,120.1131521,7930936.961,0.766369791,3.80732779,249199250.6,126.6612258,59.68638952,0.458621484,193.7085881
5,924.3607033,9327925.431,0.900848878,2.689319812,42015255.79,25.92774078,5,0.149762414,46.30494583
1,807.9361296,6103515.454,0.696237588,1.778228135,4249496.879,2.411912983,5,0.129642642,16.24719917
17,241.6346198,13371752.94,0.711737824,6.110482189,161792099.8,82.10876886,12.77243885,1.156617553,226.2416601
22,267.1410475,18899713.55,0.769686778,2.597497268,320030911.9,215.4190883,30.47646212,0.449478103,118.7529278
34,46.53778252,18288563.7,0.622551726,6.37945106,387109614.8,186.7015826,44.44399332,0.456910936,109.34539
45,307.2666898,13321428.95,0.697950457,3.239707438,418396384.1,167.3186658,29.650263,0.186793955,14.75410496
41,590.8526788,10186992.92,0.728149077,3.542990214,304123629.2,191.9493793,26.30059654,0.258306738,54.55568366
29,429.5307376,16533721.02,0.972125462,2.566232553,466112684.1,355.3470305,28.24980481,0.35308626,47.4738285
4,969.7166318,16735150.04,0.929744879,4.242835249,62237680.2,34.90483443,5,0.615360386,189.9616671
5,70.23896672,16608503.75,0.477547508,1.705086229,39656747.93,14.58676697,5,0.182166501,85.38152716
11,597.5587065,3241134.164,0.42476948,3.265095612,15144083.61,9.960040925,14.79164079,0.300823732,33.97118757
21,860.4347989,606103.5931,0.808200371,7.801013736,10286916.13,6.760097034,20.99819933,0.632167017,276.579676
35,488.5297987,19665548.85,0.4295192,2.234627027,295635578.4,106.4638337,42.85558119,0.258838678,43.47311936
12,17.91827975,19197118.49,0.436210639,9.476420855,100487847.9,43.28797054,9.000861556,0.505890701,182.1313802
26,254.1594773,11331131.37,0.495558038,4.979925617,145996064,41.54564684,19.91047867,0.255499715,82.60850875
19,333.912441,19861967.96,0.611024255,1.15850846,230586739.2,57.13951996,20.78188013,0.19655844,29.12367419
45,966.5045771,15433886.19,0.660997667,9.436305999,459079324.5,314.2019847,60.85934125,1.222509041,264.3518584
7,913.0966826,10395865.65,0.711626821,4.621114827,51785837.76,21.93367161,7.217770928,0.772566098,228.7085004
47,949.9329475,7847688.236,0.995372916,5.613955405,367134687.1,135.3945643,32.81921985,0.376634574,173.3841311
7,828.3720808,11897977.87,0.631139653,1.933428268,52564999.35,18.58986392,5.024821979,0.333129354,44.28345388
26,361.3730181,10364461.82,0.545651858,3.39975898,147040084.1,36.00767034,29.04238648,0.640551019,131.1029766
40,907.2882758,19876670.28,0.745151445,7.06601655,592445183.4,468.5753481,24.13572905,0.918624776,456.995223
5,981.9592383,9860160.289,0.529090572,1.327297016,26084589.21,10.96145755,5,0.087356792,35.4075943
21,359.8202426,16734829.62,0.964326059,5.747542608,338894478.1,101.176827,12.65864945,0.393634434,87.73997671
14,271.6476265,16291114.08,0.555552581,6.965875385,126707986.7,91.03768771,12.49282296,0.551191425,62.82868486
4,553.7125484,1520984.843,0.993960481,0.118182739,6047195.306,3.833147213,5,0.009193309,2.531226395
23,199.3449097,1831434.669,0.651200914,8.392006669,27430534.42,16.39173272,11.54937163,1.609003773,503.1327489
42,47.13485809,13230221.28,0.887611604,0.65769963,493218513.5,186.5987821,27.79022654,0.111838006,18.59369414
20,946.6437035,5256249.334,0.788968195,2.544509893,82940270.99,37.26301881,16.95024199,0.248652748,92.10352669
15,926.854523,13184787.99,0.960096505,9.639094493,189880033,133.7994214,13.94940917,1.662613869,487.9268672
45,175.214046,2978055.297,0.775256172,0.902303884,103894008.7,60.66769524,40.60337591,0.149620274,32.19125075
29,416.6241432,8001657.721,0.748730788,8.276811539,173741537.2,70.78078464,23.7689228,0.85490966,154.1774431
8,833.5707686,2139158.3,0.791711467,6.554783068,13548769.24,3.598118074,10.49537101,0.357220945,63.66821594
41,666.0852943,5713652.229,0.871879319,6.023948371,204246223.8,151.1753464,37.55683288,0.309099349,125.3157247
48,403.8656965,1857141.943,0.939304979,5.858656168,83732288.38,64.75206028,54.93470703,0.579090098,158.7783339
19,748.0084322,19414515.24,0.56008894,1.747940124,206603250,130.4238705,25.31737951,0.099299271,17.6078494
48,898.5916774,7961662.847,0.520532255,6.72133786,198926511.2,122.3069987,64.97850971,0.458154997,185.4636873
39,927.2659556,18033656.48,0.420609817,9.521154263,295820185.4,154.603327,52.92363611,0.839441393,50.21085426
46,388.1668677,19426318.2,0.622047522,0.862641604,555868282.5,435.192759,45.75377401,0.066296795,33.00971107
28,185.9572699,18200296.94,0.907711014,3.390884057,462577079.5,285.1742711,32.51699433,0.243180179,109.4097806
46,914.1462753,9153697.321,0.441914457,4.775291781,186076954.4,45.78248776,37.47486788,0.42653605,163.9319108
27,106.1671142,15600056.22,0.723112046,2.399682646,304575891.4,77.6783153,36.76979173,0.385230246,65.44255484
4,725.8630654,3158619.727,0.816873182,7.434823284,10320766.98,8.031037745,5,0.867386426,390.7100529
15,153.3898551,1987169.015,0.90211182,6.917366148,26889729.85,20.59666425,19.31557175,1.03400874,431.626258
35,398.5460518,17550339.21,0.750058193,1.265993469,460732150.1,246.3541689,33.94255665,0.239670506,98.41361698
37,420.3824103,719290.8995,0.511792006,5.737677836,13620711.3,4.474191975,29.555122,0.28804968,37.13111477
1,171.3765464,19449314.28,0.978721755,3.751842469,19035467.01,10.47147616,5,0.722933018,236.3719221
3,923.8412125,13475464.21,0.456790906,2.360981487,18466408.53,12.15322935,5,0.216905643,98.69179128
47,17.62814549,8450299.126,0.861399767,8.498107136,342117027.8,70.12352014,67.20922229,0.791396225,219.2215063
24,895.4014151,2913368.995,0.451935534,0.641272655,31599719.36,21.92033204,14.34103167,0.092607057,27.6162229
27,885.5718836,14492299.9,0.486051465,4.727163758,190188097,91.07695939,38.32588917,0.492231074,114.9340093
40,327.2091989,11305923.91,0.938929356,4.805584468,424618554.4,202.9245197,52.62834077,0.298276409,104.8390464
36,708.7200058,14251427.45,0.851844795,5.744211734,437040154.6,201.2937278,39.14364389,0.90021641,393.5347968
34,264.0167776,8416651.892,0.619304963,2.056182545,177224125.7,109.0119167,21.43189073,0.159309392,44.55892237
29,762.3919588,1418575.653,0.783234614,8.72489065,32221249.06,10.49371646,38.06120272,1.652544725,803.2021539
24,567.7029457,6367946.791,0.674348333,9.656496371,103061143.3,58.12609952,28.575165,1.913720151,443.229745
24,310.7220724,6368912.989,0.439922657,5.534653431,67243898.91,15.22792337,23.93564841,0.427184152,44.69542963
42,409.2312323,272715.2509,0.83267657,2.635641077,9537511.186,6.55045454,58.20642499,0.429748992,24.30484264
4,694.5404013,290662.2005,0.857953434,8.780581696,997498.5324,0.687541934,5,1.745347169,542.0436251
3,907.5059879,6682089.915,0.929404832,9.882911702,18631099.96,7.212619946,5,1.910328485,794.7599033
34,143.7656188,14579705.36,0.724382408,7.444606869,359083590.5,94.52934971,18.48307921,1.00306566,433.1287692
49,577.7935101,12518470.24,0.803882771,3.403674288,493105744.3,319.8527319,61.70736767,0.329489644,159.3668707
23,264.9232615,4856451.169,0.662830251,2.436600902,74037063.2,35.69538911,17.37579225,0.126093005,36.16806944
23,804.3516661,12094976.78,0.591345555,1.650528426,164503147.5,124.1966167,17.95195103,0.304910941,44.0866189
45,84.18374628,12982814.15,0.647019997,2.425896551,378006316.9,155.7729199,42.73711971,0.134247204,47.68689303
5,693.6214533,10499141.46,0.947051414,2.350762751,49716133.85,35.04517213,6.249838275,0.320792891,144.9387376
31,187.3218235,10474944.11,0.498502771,9.677446789,161875448.6,34.83458203,44.15391492,0.754090034,100.7154108
41,602.4396371,7457982.674,0.549099891,6.468060114,167902276.3,111.4327595,29.36714726,0.55817723,115.2875487
6,838.1571984,2555547.839,0.763714475,1.753057159,11710253.25,7.107537344,8.292097564,0.093793367,37.74411477
37,758.7544522,7771127.621,0.469768793,4.931608468,135073430,69.66555476,40.8617834,0.27388154,42.61484985
10,756.6487444,6972152.891,0.935118707,1.927894581,65197905.97,48.65429788,13.55579101,0.19766868,89.81446132
40,525.0776325,11880254.6,0.428341823,6.099566331,203552396.5,155.7596603,53.92831288,1.107888644,475.3458176
7,892.384408,17139577.36,0.853187376,3.479921422,102362897.2,77.5717395,6.246689088,0.469354391,130.1532394
39,594.2836203,7569965.78,0.624236828,2.036367444,184292605.7,102.9609169,45.94721872,0.266246844,132.8508062
38,918.755199,14223732.03,0.430699344,2.503630781,232793778.2,119.106113,54.97104007,0.358132707,65.47738233
21,553.324621,16255424.51,0.905756736,6.783477013,309192665.3,111.7370429,24.62007439,0.883887406,414.6855225
20,513.3760796,4313855.123,0.784276141,4.139553222,67665072.96,20.11291594,19.16318649,0.395893139,71.63363118
3,234.0177239,18042838.52,0.405315225,5.180273935,21939111.49,11.72111745,5,0.942786816,341.8210409
22,551.6148542,1501854.27,0.560519709,8.231255097,18520016.2,5.354100276,14.15289897,0.998784587,389.3703174
47,153.4760588,18044214.84,0.611227365,6.588671886,518368540.6,157.2053153,70.44344519,1.073279895,367.8075237
4,871.6448482,3356294.563,0.593546889,4.677894265,7968472.791,3.299312678,5,0.87386275,254.6534983
28,680.7535104,6809675.096,0.699005217,9.54516237,133279955.8,41.58977366,21.74359624,0.482594785,165.861351
12,993.7309168,12144180.88,0.716081775,2.223600455,104354719.2,52.28556341,6.893384489,0.270658068,16.35145232
38,105.7159664,18123098.98,0.638052411,2.961020726,439412505.7,262.8783959,47.64894442,0.416592979,186.0033007
36,252.0626586,5188458.667,0.599062203,9.123171362,111895541.3,69.23428593,48.78257686,1.143671197,331.3936258
47,879.0012252,15295120.88,0.702645597,8.546929898,505111319,262.4895859,43.60644128,1.584279098,424.4289423
